Market,LoadFactor,FlightCount,Bookings,Revenue,AvgFare,RASM,RpS,Slope,Lat1,Lon1,Lat2,Lon2,Distance,cluster_Geo,cluster_Slope,cluster_Dist
PFOWMI,0.960191024,282,52075,3960179.333,76.0476,0.033418871,73.02023331,-0.006569843,52.4511,20.6519,34.71944,32.48472,2185,14,2,5
AYTLCJ,0.923208923,74,12912,1518.2454,0.1175,5.79e-05,0.108554655,-0.004944081,51.72194,19.39833,36.90556,30.79056,1876,14,4,9
LGWSNN,0.925014861,740,130712,5319211.55,40.6941,0.060518775,37.64267805,-0.0086476,52.70055,-8.918612,51.1481,-0.1967,622,16,5,1
ETMKRK,0.920139823,38,6844,360179.2777,52.627,0.018624696,48.4242105,-0.008918017,50.08333,19.78333,29.72369,35.0114,2600,4,5,10
REUSNN,0.928743111,217,38254,4987258.535,130.3722,0.081099995,121.0822922,-0.00398075,52.70055,-8.918612,41.147,1.1667,1493,20,4,7
GLAKRK,0.966800094,222,41060,3085976.84,75.1577,0.041904562,72.66251096,-0.00707682,55.8717,-4.4319,50.08333,19.78333,1734,9,2,9
KGSWRO,0.925372216,86,15041,1752.7413,0.1165,6.04e-05,0.107834459,-0.004514153,51.1,16.8833,36.79306,27.09528,1786,17,4,9
AGAVIE,0.94229798,88,14926,1057596.913,70.856,0.022518544,66.76748189,-0.010685396,48.1111,16.5583,30.38056,-9.545834,2965,12,1,10
KRKSZZ,0.89112606,224,38682,1019816.114,26.364,0.045707659,23.4937365,-0.011587278,53.58333,14.9,50.08333,19.78333,514,10,1,6
STNZAZ,0.885429931,470,79269,4456897.567,56.2249,0.043631267,49.783276,-0.008465984,51.8828,0.2339,41.66667,-1.038889,1141,20,5,3
VIEZAD,0.965802128,214,37759,1801608.82,47.7133,0.101056285,46.08166615,-0.006916868,48.1111,16.5583,44.09778,15.35667,456,10,2,6
BRSKUN,0.938918932,221,39413,2527262.484,64.1225,0.033098343,60.20588618,-0.009175095,54.9639,24.0847,51.38167,-2.708889,1819,9,5,9
ALCBUD,0.90419874,76,12921,784796.1834,60.738,0.028904872,54.91925706,-0.013694705,47.4333,19.2333,38.2825,-0.5583333,1900,15,3,9
MADRBA,0.965620772,409,74937,3174699.555,42.3649,0.053196932,40.90844089,-0.011772583,40.47361,-3.561111,34.05,-6.7569,769,12,1,8
BERKRK,0.973664636,296,54977,1934088.1,35.1799,0.065998985,34.25347301,-0.01142929,52.5117,13.4025,50.08333,19.78333,519,10,1,6
BERTLL,0.982420456,218,40572,2555262.102,62.9809,0.059266043,61.87374939,-0.008147228,59.41667,24.81667,52.5117,13.4025,1044,8,5,3
BGYZAG,0.899780416,470,78675,2397939.037,30.479,0.055402929,27.42444974,-0.010514085,45.74306,16.07028,45.6739,9.7042,495,7,1,6
HHNTFS,0.905389651,118,20192,1581425.175,78.3193,0.022411368,70.90956752,-0.007066638,49.9497,7.2639,28.04278,-16.57055,3164,11,2,4
CHQLBA,0.874529486,42,6970,696264.0576,99.8944,0.030599163,87.36060949,-0.004696248,53.86528,-1.654722,35.5325,24.1483,2855,13,4,10
EINLIS,0.982036891,362,67189,5887299.905,87.6229,0.047646175,86.04899157,-0.008499383,51.4533,5.3889,38.7819,-9.1333,1806,5,5,9
EMAREU,0.897568503,125,21521,1269991.399,59.0117,0.040340494,52.96706841,-0.004759383,52.83,-1.329444,41.147,1.1667,1313,20,4,2
CRLOVD,0.912300862,202,34932,1650325.56,47.2439,0.039040483,43.10069365,-0.008758933,50.4617,4.455,43.43333,-5.833333,1104,20,5,3
CTAMLA,0.940496987,1068,191662,5392294.61,28.1343,0.149493303,26.46031469,-0.008288466,37.40278,14.92306,35.83667,14.54722,177,17,5,6
EDIFAO,0.92276598,537,96334,8439644.325,87.6081,0.037865025,80.84182807,-0.003720179,55.94861,-3.350278,37.01445,-7.970833,2135,5,4,5
OTPZAD,0.935288066,54,9091,451925.7233,49.7113,0.054315907,46.49441598,-0.006542899,44.5667,26.1,44.09778,15.35667,856,17,2,8
BLQMLA,0.932096789,586,104777,4576260.088,43.6761,0.04046763,40.7104358,-0.007242509,44.5306,11.2925,35.83667,14.54722,1006,6,2,3
BCNSCQ,0.940837914,408,72580,3485704.885,48.0256,0.051055812,45.18439393,-0.010303485,42.895,-8.415,41.3028,2.0944,885,1,1,8
EINIBZ,0.917587404,367,63698,5148085.536,80.8202,0.051715205,74.1596038,-0.006488416,51.4533,5.3889,38.87361,1.372778,1434,2,2,2
BRUPSA,0.913495721,156,27752,1527036.423,55.0243,0.05475439,50.26453004,-0.008654863,50.9017,4.4942,43.6806,10.3928,918,7,5,8
STNTMP,0.89232144,166,27960,1379811.873,49.3494,0.024836781,44.03561222,-0.006805068,61.46389,23.73889,51.8828,0.2339,1773,8,2,9
BVAOTP,0.903987175,175,30449,1332953.327,43.7765,0.020938346,39.57347406,-0.010587315,49.4558,2.1125,44.5667,26.1,1890,13,1,9
POZSTN,0.932921617,960,170247,7395311.77,43.4387,0.035673346,40.52492093,-0.009978379,52.41694,16.88333,51.8828,0.2339,1136,9,1,3
SNNWMI,0.970423892,164,30219,2076124.735,68.7026,0.03358724,66.6706723,-0.008393993,52.70055,-8.918612,52.4511,20.6519,1985,9,5,9
FKBPMO,0.971719843,124,22781,1547310.942,67.9211,0.053012286,66.00029612,-0.004138425,48.79417,8.188889,38.1811,13.105,1245,7,4,2
ORKREU,0.939212561,312,55391,6568952.348,118.5924,0.079673451,111.3834839,-0.003523716,51.84083,-8.488889,41.147,1.1667,1398,20,4,2
AGPPRG,0.974747475,60,11194,915308.6975,81.7677,0.037631233,79.70295172,-0.00920129,50.1,14.26667,36.6717,-4.4981,2118,19,5,5
MAHSTN,0.907661783,104,17841,1062509.068,59.5543,0.039398836,54.05520288,-0.004974268,51.8828,0.2339,39.86139,4.215278,1372,2,4,2
DUBSBZ,0.946335834,36,6560,244648.2905,37.2939,0.015179612,35.29259817,-0.014200522,53.4325,-6.252222,45.78333,24.08333,2325,9,3,5
FMMPSA,0.880247459,118,19920,671446.5105,33.7071,0.061942874,29.67063679,-0.008155513,47.9886,10.2394,43.6806,10.3928,479,7,5,6
ATHKTW,0.970982143,256,46980,2721466.299,57.9281,0.038844777,56.24723667,-0.006943137,50.48333,19.08333,37.89583,23.72889,1448,17,2,2
ARNBGY,0.976746557,814,153316,10429279.35,68.0247,0.040292856,66.44291982,-0.007530447,59.662,17.9339,45.6739,9.7042,1649,9,5,7
CFUVRN,0.838019652,70,11087,668521.5603,60.2977,0.051404609,50.53073018,-0.005273516,45.46667,10.93333,39.60139,19.91028,983,6,4,8
DUBLEJ,0.870828575,164,27452,1229198.051,44.7762,0.030391623,38.99245181,-0.005802912,53.4325,-6.252222,51.4,12.41667,1283,9,2,2
FNCLIS,0.942636867,1446,257617,13681978.94,53.1097,0.051771691,50.06322474,-0.008752225,38.7819,-9.1333,32.69056,-16.775,967,18,5,8
PFOSKG,0.971152492,822,151661,7093381.431,46.7712,0.042972621,45.42206005,-0.007989996,40.52083,22.97222,34.71944,32.48472,1057,4,5,3
AGAFKB,0.806023933,76,11855,664455.4822,56.0485,0.017800027,45.17646738,-0.010756757,48.79417,8.188889,30.38056,-9.545834,2538,12,1,10
BVAZAD,0.910576923,52,8523,639163.2158,74.9927,0.058364674,68.28666835,-0.004929825,49.4558,2.1125,44.09778,15.35667,1170,7,4,3
BVALBA,0.778839869,128,19066,579338.2455,30.3859,0.042641041,23.665778,-0.009845537,53.86528,-1.654722,49.4558,2.1125,555,16,1,1
OPOTSF,0.969561014,211,39115,2779901.294,71.0699,0.039375233,68.90665775,-0.006570075,45.6506,12.1956,41.23806,-8.674723,1750,1,2,9
PMOSTN,0.963650722,713,130566,11523982.96,88.2617,0.046630205,85.05349404,-0.007085934,51.8828,0.2339,38.1811,13.105,1824,7,2,9
BCNVNO,0.987041692,244,45550,4892847.385,107.417,0.046955325,106.0251232,-0.00677242,54.6333,25.2833,41.3028,2.0944,2258,19,2,5
DUBTLL,0.940075362,86,15468,866338.3013,56.0084,0.02629977,52.65213938,-0.010680768,59.41667,24.81667,53.4325,-6.252222,2002,8,1,9
DUBNCL,0.759815375,1460,212028,6990188.272,32.9682,0.072398178,25.04976948,-0.008262816,55.03778,-1.686667,53.4325,-6.252222,346,16,5,6
BCNPMO,0.91865096,252,43827,2462715.04,56.1917,0.05146619,51.62058857,-0.008065783,41.3028,2.0944,38.1811,13.105,1003,15,5,3
KTWSTN,0.908720747,1172,201527,9065733.558,44.9852,0.030968932,40.87898976,-0.010142048,51.8828,0.2339,50.48333,19.08333,1320,9,1,2
GOAVIE,0.903654971,38,6181,162699.4074,26.3225,0.03294524,23.78646307,-0.011249317,48.1111,16.5583,44.41306,8.837778,722,7,1,1
BERBNX,0.926675578,166,29118,1147828.729,39.4199,0.041090507,36.52946116,-0.010231028,52.5117,13.4025,44.94139,17.2975,889,10,1,8
LBAVNO,0.985155791,36,6703,206860.8619,30.8609,0.017452831,30.40283097,-0.012604025,54.6333,25.2833,53.86528,-1.654722,1742,9,3,9
ORKTFS,0.914474884,290,50137,6331103.122,126.276,0.042268042,115.4762908,-0.003519622,51.84083,-8.488889,28.04278,-16.57055,2732,18,4,10
BLLGDN,0.916528494,344,59699,2039056.159,34.1556,0.050167622,31.3045959,-0.008947916,55.7403,9.1528,54.3667,18.65,624,8,5,1
BLQTLS,0.843269569,180,28742,851628.3888,29.6301,0.031271794,24.98616327,-0.007849122,44.5306,11.2925,43.63,1.363611,799,15,5,8
BERTSF,0.950749465,244,44400,1807656.771,40.7129,0.050400851,38.70785377,-0.010120505,52.5117,13.4025,45.6506,12.1956,768,7,1,8
ALCWRO,0.96503603,310,57051,5167999.187,90.5856,0.044284888,87.41836982,-0.006895414,51.1,16.8833,38.2825,-0.5583333,1974,19,2,9
BGYBRI,0.965959658,2401,444354,20279763.37,45.6387,0.057854588,44.08519622,-0.008600062,45.6739,9.7042,41.14111,16.78833,762,6,5,8
LISPSA,0.972690959,189,35796,3077867.041,85.9835,0.048710203,83.63541863,-0.005893654,43.6806,10.3928,38.7819,-9.1333,1717,1,2,7
BUDNAP,0.943433987,534,96168,6199727.098,64.4676,0.073455306,60.82099298,-0.006912029,47.4333,19.2333,40.88611,14.29167,828,10,2,8
JSIVIE,0.858138195,101,16381,1293169.575,78.9432,0.059476934,67.74422836,-0.005301635,48.1111,16.5583,39.18056,23.50556,1139,17,4,3
BEREDI,0.978494036,574,107468,7421319.004,69.056,0.058706311,67.57096426,-0.005349236,55.94861,-3.350278,52.5117,13.4025,1151,9,4,3
BGYREU,0.365284974,2,141,1.41,0.01,4.28e-06,0.00365285,-0.018213692,45.6739,9.7042,41.147,1.1667,854,15,3,8
CHQFCO,0.937932438,26,4609,442531.9356,96.0147,0.072275553,90.05533895,-0.004087374,41.8003,12.2389,35.5325,24.1483,1246,17,4,2
PFOWAW,0.929331399,86,15373,1126781.115,73.2961,0.031726305,68.11637742,-0.008060353,52.1667,20.9667,34.71944,32.48472,2147,14,5,5
BVASDR,0.781533969,203,31048,889921.4141,28.6627,0.027655459,22.40092164,-0.007572804,49.4558,2.1125,43.42916,-3.826389,810,20,5,8
ALCPAD,0.936627995,173,31082,2533256.718,81.5023,0.046349364,76.33740298,-0.004909099,51.61167,8.615278,38.2825,-0.5583333,1647,2,4,7
CFUMME,0.869047619,36,5913,614186.7606,103.8705,0.039264238,90.26848333,-0.003759943,54.51167,-1.420556,39.60139,19.91028,2299,13,4,5
OTPTSF,0.967269817,740,135352,6104811.786,45.1032,0.039769361,43.62698872,-0.008645461,45.6506,12.1956,44.5667,26.1,1097,17,5,3
ATHVNO,0.992447517,124,23259,2428143.633,104.3958,0.055523808,103.6074259,-0.00550037,54.6333,25.2833,37.89583,23.72889,1866,14,2,9
BGYTNG,0.94901377,224,40800,2803199.451,68.7058,0.038019134,65.20281566,-0.00768176,45.6739,9.7042,35.72833,-5.9175,1715,1,5,7
PRGTRN,0.898360442,162,27506,1029439.283,37.4259,0.045682105,33.62202898,-0.009846672,50.1,14.26667,45.2011,7.6481,736,7,1,1
MLAOPO,0.950602366,282,51920,4247209.368,81.8029,0.037011938,77.7620815,-0.006429928,41.23806,-8.674723,35.83667,14.54722,2101,1,2,5
NAPTRS,0.993310729,518,97263,3952112.93,40.6332,0.072854612,40.36145479,-0.011157469,45.82667,13.47222,40.88611,14.29167,554,6,1,1
BLQTIA,0.901757043,170,29767,924102.9645,31.0445,0.03645135,27.99463691,-0.012025716,44.5306,11.2925,41.41694,19.71667,768,6,1,8
DUBPFO,0.930168873,206,36684,4686333.469,127.7487,0.03244004,118.8278683,-0.004389678,53.4325,-6.252222,34.71944,32.48472,3663,14,4,4
CRLPSR,0.916707347,520,90138,4611265.85,51.1578,0.040358668,46.89677254,-0.008566875,50.4617,4.455,42.43389,14.18444,1162,7,5,3
BGYEFL,0.876712329,174,29056,2309882.641,79.4976,0.056848725,69.69653735,-0.004914125,45.6739,9.7042,38.11806,20.50556,1226,6,4,3
BGYTPS,0.930259775,1017,182023,9935551.985,54.584,0.056797923,50.77734329,-0.007197445,45.6739,9.7042,37.9117,12.4864,894,6,2,8
BLQMRS,0.942821333,122,21815,665031.0391,30.485,0.057369144,28.74194136,-0.006891525,44.5306,11.2925,43.43555,5.216389,501,15,2,6
DUBJTR,0.925899582,124,22129,3006873.101,135.8793,0.040662763,125.81059,-0.004969687,53.4325,-6.252222,36.40639,25.47722,3094,13,4,4
AYTLUZ,0.881216931,40,6662,770.2547,0.1156,5.93e-05,0.101885542,-0.004971638,51.2319,22.6903,36.90556,30.79056,1718,14,4,7
BVAFSC,0.891232807,181,31686,2517362.406,79.4471,0.068213783,70.80590685,-0.004977951,49.4558,2.1125,41.50056,9.097777,1038,3,4,3
BGYCTA,0.972534791,2095,389188,21150541.66,54.3453,0.051969226,52.85270257,-0.008050038,45.6739,9.7042,37.40278,14.92306,1017,6,5,3
DTMKRK,0.980742439,230,43645,1949304.134,44.6627,0.049775703,43.80261862,-0.010610186,51.51667,7.466667,50.08333,19.78333,880,10,1,8
RJKSTN,0.907312283,70,12011,768493.9765,63.9825,0.045106543,58.0521209,-0.005787797,51.8828,0.2339,45.21667,14.56833,1287,3,2,2
BVAGRO,0.944457349,205,36593,2005577.355,54.8076,0.061549957,51.76351413,-0.006034435,49.4558,2.1125,41.9092,2.7633,841,2,2,8
PSAZAD,0.794833635,98,14954,564475.9125,37.7474,0.074820379,30.00297186,-0.00719933,44.09778,15.35667,43.6806,10.3928,401,6,2,6
BUDTFS,0.943997782,76,13620,1348238.21,98.9895,0.024806465,93.44595299,-0.008221774,47.4333,19.2333,28.04278,-16.57055,3767,11,5,4
GDNVIE,0.921451014,38,6452,145416.9579,22.5382,0.029209448,20.76791744,-0.016818637,54.3667,18.65,48.1111,16.5583,711,10,3,1
LUXSVQ,0.939363502,100,17769,1183817.964,66.6226,0.037497238,62.58289086,-0.006775627,49.62778,6.206666,37.415,-5.8975,1669,5,2,7
AGPRIX,0.972462021,214,40328,4187307.541,103.8312,0.032634767,100.9719687,-0.007612541,57.01667,24.05,36.6717,-4.4981,3094,19,5,4
EDITRN,0.861002604,144,23805,1317175.398,55.3318,0.033502737,47.64089257,-0.005805895,55.94861,-3.350278,45.2011,7.6481,1422,3,2,2
ABZAGP,0.923488781,127,22595,2215428.686,98.0495,0.039523188,90.54762275,-0.003808818,57.20417,-2.198611,36.6717,-4.4981,2291,5,4,5
BRSVLC,0.896286544,175,29953,1763324.934,58.8697,0.039553331,52.76414416,-0.005589242,51.38167,-2.708889,39.48861,-0.4819444,1334,20,2,2
AMMOTP,0.92263134,210,36634,2421410.326,66.0973,0.036560843,60.98348677,-0.007666,44.5667,26.1,31.72361,35.99528,1668,4,5,7
NAPPRG,0.963297452,348,63358,4393090.89,69.3375,0.065163631,66.79272167,-0.00796224,50.1,14.26667,40.88611,14.29167,1025,7,5,3
ADBPOZ,0.939373898,48,8522,991.9968,0.1164,6.21e-05,0.10934709,-0.006331799,52.41694,16.88333,38.29472,27.16,1761,17,2,9
EINNAP,0.955239802,124,22387,1671717.015,74.6735,0.052487975,71.33115782,-0.006732172,51.4533,5.3889,40.88611,14.29167,1359,7,2,2
KIRSTN,0.797249151,510,76976,2561544.485,33.2771,0.039656512,26.53020636,-0.007902627,52.18306,-9.534445,51.8828,0.2339,669,16,5,1
HERWAW,0.919769674,28,4792,601.9476,0.1256,6.07e-05,0.115536967,-0.004874977,52.1667,20.9667,35.3403,25.1833,1902,17,4,9
CDTDUB,0.911370585,162,28021,1663647.13,59.3714,0.034508536,54.1093843,-0.006712408,53.4325,-6.252222,39.999,0.026,1568,20,2,7
ACEAGP,0.909053564,229,39832,1943958.776,48.8039,0.036695948,44.36540101,-0.007787774,36.6717,-4.4981,28.9425,-13.60472,1209,18,5,3
LISPDL,0.94224921,1063,189312,11950380.29,63.1253,0.041077197,59.47978147,-0.007328646,38.7819,-9.1333,37.74722,-25.68194,1448,18,5,2
BGYOMR,0.90752394,38,6634,190997.4069,28.7906,0.027561431,26.12823624,-0.015570906,47.0275,21.90306,45.6739,9.7042,948,10,3,8
KRKTRF,0.931214915,966,173517,7304896.786,42.099,0.033166871,39.20324142,-0.010187281,59.1878,10.2603,50.08333,19.78333,1182,8,1,3
BERTLV,0.984154794,343,64036,7651170.925,119.4823,0.041071993,117.5891147,-0.005985132,52.5117,13.4025,32.01222,34.8825,2863,14,2,10
NCESTN,0.947839067,372,66671,3771903.79,56.5748,0.050973271,53.62388101,-0.004328583,51.8828,0.2339,43.66389,7.2175,1052,3,4,3
FMOZAD,0.889209402,52,8323,537023.6237,64.5228,0.054177827,57.37431877,-0.005986987,52.13528,7.686111,44.09778,15.35667,1059,7,2,3
ATHPFO,0.98163496,166,31269,1768798.644,56.5671,0.064567797,55.52830553,-0.007367028,37.89583,23.72889,34.71944,32.48472,860,4,5,8
KRKSKG,0.941617246,388,70497,4290451.146,60.86,0.05243081,57.30687538,-0.007466869,50.08333,19.78333,40.52083,22.97222,1093,17,5,3
PFOTLL,0.915677701,100,17592,1320194.265,75.0451,0.024506837,68.71716974,-0.008222204,59.41667,24.81667,34.71944,32.48472,2804,4,5,10
ACECGN,0.921231061,187,33016,2991476.354,90.6068,0.027897681,83.46986116,-0.006419392,50.86583,7.141944,28.9425,-13.60472,2992,11,2,10
CFUZAG,0.824033499,114,16924,721013.6304,42.603,0.046683938,35.10632147,-0.007594614,45.74306,16.07028,39.60139,19.91028,752,17,5,1
LUXMLA,0.949555351,170,30965,2207506.532,71.2903,0.04039031,67.69415921,-0.006582416,49.62778,6.206666,35.83667,14.54722,1676,6,2,7
ACEBVA,0.862820832,84,13850,979145.1527,70.6964,0.023087936,60.99832748,-0.007506395,49.4558,2.1125,28.9425,-13.60472,2642,11,5,10
ALCEIN,0.969172614,827,153578,13906133.07,90.5476,0.057095863,87.75634103,-0.006758386,51.4533,5.3889,38.2825,-0.5583333,1537,2,2,7
BHXMAD,0.962250043,302,55339,3720706.666,67.2348,0.048281112,64.69669041,-0.007682704,52.45306,-1.746389,40.47361,-3.561111,1340,20,5,2
AGAMRS,0.91837673,343,59925,4129075.668,68.904,0.032417973,63.27988334,-0.007207309,43.43555,5.216389,30.38056,-9.545834,1952,12,2,9
CRLETM,0.615208614,38,4571,154241.2791,33.7434,0.006046973,20.75925694,-0.013347749,50.4617,4.455,29.72369,35.0114,3433,14,3,4
JMKNAP,0.960610008,138,25070,1942558.786,77.4853,0.072476381,74.43324337,-0.005252314,40.88611,14.29167,37.43611,25.34444,1027,17,4,3
BOHMLA,0.892074199,188,31740,2299184.374,72.438,0.03052439,64.62013418,-0.00574053,50.78056,-1.836944,35.83667,14.54722,2117,13,2,5
CAGVLC,0.964532822,182,33178,1674971.613,50.4844,0.059310434,48.69386629,-0.00638581,39.48861,-0.4819444,39.24722,9.061111,821,1,2,8
FNISTN,0.773387728,188,27678,1290473.413,46.6245,0.037718442,36.05883013,-0.006470614,51.8828,0.2339,43.75861,4.416667,956,3,2,8
EINPMI,0.922360332,398,68417,5314589.533,77.6793,0.053468933,71.64837054,-0.007004843,51.4533,5.3889,39.55361,2.727778,1340,2,2,2
TGDZAG,0.948093582,162,27800,961676.1559,34.5926,0.072240278,32.79708601,-0.010045178,45.74306,16.07028,42.35833,19.25194,454,17,1,6
BRSGNB,0.755196594,42,6031,320678.0816,53.1716,0.044916143,40.15503151,-0.004027051,51.38167,-2.708889,45.36278,5.329722,894,3,4,8
AGPEIN,0.959637705,803,149073,14394133.83,96.5576,0.050884311,92.66033123,-0.006368242,51.4533,5.3889,36.6717,-4.4981,1821,5,2,9
CHQPSA,0.870457922,78,12888,1251512.069,97.1067,0.056959136,84.52735842,-0.005842721,43.6806,10.3928,35.5325,24.1483,1484,17,2,7
CIYCRL,0.8808913,71,12018,497193.2174,41.3707,0.021399354,36.4431003,-0.010891039,50.4617,4.455,36.99166,14.60694,1703,7,1,7
KRKTSF,0.953125682,238,43697,1864637.353,42.6719,0.054229009,40.6717566,-0.00895727,50.08333,19.78333,45.6506,12.1956,750,10,5,1
AGAKRK,0.932031438,130,23243,2332262.243,100.3425,0.028512935,93.52242535,-0.005788483,50.08333,19.78333,30.38056,-9.545834,3280,12,2,4
BGYBNX,0.47992228,8,741,10826.8104,14.611,0.011706482,7.012182902,-0.01674392,45.6739,9.7042,44.94139,17.2975,599,7,3,1
RBASTN,0.98536038,297,55327,4505387.055,81.4319,0.038913601,80.23984496,-0.006743003,51.8828,0.2339,34.05,-6.7569,2062,5,2,5
GROPOZ,0.95986907,118,21407,1607100.267,75.0735,0.045665915,72.06081368,-0.005099658,52.41694,16.88333,41.9092,2.7633,1578,7,4,7
MRSVIE,0.956552816,323,56208,3086692.588,54.9155,0.05144918,52.52961297,-0.007880464,48.1111,16.5583,43.43555,5.216389,1021,7,5,3
NRNRHO,0.903341584,128,21897,2197138.639,100.3397,0.037408598,90.64103296,-0.003476518,51.5993,6.1502,36.38472,28.11833,2423,17,4,5
FUELPL,0.91766188,105,18211,1577091.625,86.601,0.027290686,79.47047744,-0.003440784,53.33833,-2.866667,28.44806,-13.86194,2912,11,4,10
VXOZAD,0.825505051,88,13076,957147.5989,73.1988,0.04313061,60.42598478,-0.005381643,56.68611,14.94167,44.09778,15.35667,1401,10,4,2
NAPWMI,0.964941035,262,48276,3272605.446,67.7894,0.047607614,65.41286121,-0.007188462,52.4511,20.6519,40.88611,14.29167,1374,10,2,2
PMIVLC,0.900888498,1420,239494,5555271.477,23.1958,0.075713376,20.89689168,-0.010858726,39.55361,2.727778,39.48861,-0.4819444,276,1,1,6
CAGCUF,0.911905717,277,47741,1959549.511,41.0454,0.062382592,37.42955535,-0.010217419,44.5353,7.6175,39.24722,9.061111,600,15,1,1
DUBIBZ,0.94978903,248,45020,5300697.588,117.7409,0.064979119,111.829063,-0.004084689,53.4325,-6.252222,38.87361,1.372778,1721,20,4,7
MLASKG,0.930168899,360,63884,2691423.301,42.1298,0.043445538,39.18787567,-0.008119909,40.52083,22.97222,35.83667,14.54722,902,17,5,8
RAKVLC,0.958149153,349,63944,3377892.546,52.8257,0.045558046,50.61498938,-0.008514892,39.48861,-0.4819444,31.60833,-8.038333,1111,12,5,3
RMIWMI,0.952834135,100,18222,1224498.807,67.1989,0.057684171,64.02942938,-0.00711984,52.4511,20.6519,44.02083,12.61222,1110,10,2,3
GDNHAM,0.91515496,456,78901,2471066.964,31.3185,0.050195009,28.66135014,-0.009188972,54.3667,18.65,53.63389,9.995,571,8,5,1
AMMTSF,0.599579327,88,9977,474261.5755,47.5354,0.011102959,28.5012966,-0.009570486,45.6506,12.1956,31.72361,35.99528,2567,14,1,10
BODSTN,0.885661777,761,127708,5873692.606,45.9931,0.051693364,40.73437086,-0.006896105,51.8828,0.2339,44.82944,-0.7144445,788,20,2,8
BCNPEG,0.957325007,122,22074,1040614.26,47.142,0.05122621,45.13029143,-0.006335039,43.09694,12.51139,41.3028,2.0944,881,15,2,8
CIASCV,0.980280929,58,10887,322886.9062,29.658,0.022946484,29.07319523,-0.015405807,47.68945,26.35611,41.7995,12.5933,1267,10,3,2
EINMAD,0.975029017,318,58804,4548700.826,77.3535,0.053796006,75.4220001,-0.008578374,51.4533,5.3889,40.47361,-3.561111,1402,2,5,2
BRUGRO,0.950460971,86,15464,968837.66,62.6511,0.059016343,59.54748986,-0.006424357,50.9017,4.4942,41.9092,2.7633,1009,2,2,3
ARNWMI,0.969521879,612,114772,4187017.659,36.4811,0.043133292,35.36929936,-0.011998593,59.662,17.9339,52.4511,20.6519,820,8,1,8
EINVLC,0.936737697,485,85941,6886844.527,80.1345,0.053351149,75.06506651,-0.007872608,51.4533,5.3889,39.48861,-0.4819444,1407,2,5,2
VARVNO,0.937908497,68,12054,864851.7671,71.7481,0.052490769,67.29316582,-0.003958376,54.6333,25.2833,43.2325,27.82556,1282,14,4,2
STNVXO,0.798897548,166,25218,928410.606,36.8153,0.026958504,29.411728,-0.008182987,56.68611,14.94167,51.8828,0.2339,1091,9,5,3
BOHLPA,0.837580061,76,12031,982968.6584,81.7029,0.024563099,68.43279437,-0.004645917,50.78056,-1.836944,27.93194,-15.38333,2786,11,4,10
ACESVQ,0.956865118,341,61669,3294596.783,53.4238,0.043175203,51.11943992,-0.009993469,37.415,-5.8975,28.9425,-13.60472,1184,18,1,3
